indType,jsonPhotos,namCategory,namCity,idtCity,namDistrict,namState,namStreet,namSubCategory,numNumber,prop_char_1,prop_char_2,prop_char_5,prop_char_176,prop_char_12,totalGarages,totalRooms,valLocation,idtProperty,latitude,longitude,totalAccess,flgHighlight,idtExternal,namCondominium,prop_char_95,valCondominium,valMonthIptu,flgReservedLocation,valSales,desTitleSite,urlVideo
L,"[{""idtCondominiumPhotos"":13645,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/397/ebfcb9ac51c92e578aefd19c909948ef.jpg"",""flgNotShowSite"":0,""namFile"":""ebfcb9ac51c92e578aefd19c909948ef.jpg"",""flgMainPicture"":1},{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10495/ae8eba55d24d428c8def9196ec41675c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10495/1b06603f82210d2f94d2754b65da40f.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10495/5aad6b9dfe9b1d22b76de147c122f5d.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10495/57b6d2eb62e20969ed9eda46fcd32ad6.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Jardim São Carlos,São Paulo,Rua Treze de Maio,Padrão,1243,,65,2,2,1,1,3,1900,10495,-22.0187600000000,-47.8980500000000,1258,0,10495,Edificio Irene ,65,300,69.98,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10342/14345931d97cbf0c16b351e5e5d0ebf8.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10342/84f26d945be987e5b693e1d93ad87c85.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10342/51220a80ef502edf66e580c9db6104cc.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10342/6dffa032926d25ccee52d0950d5222b2.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10342/48c2f54fc7f38f01ca6455fc0fa99d46.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,CENTRO,São Paulo,RUA EPISCOPAL,Salão,2055,,100,,2,3,3,,7112,10342,-22.0120900000000,-47.8919600000000,214,0,10342,,,,187.06,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10258/1604011296560.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10258/1604011296879.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10258/1604010727393.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10258/1604011297478.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10258/1604011299919.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Vila Costa do Sol,São Paulo,RUA ANTÔNIO BLANCO,Padrão,150,110,110,2,1,0,0,2,1000,10258,-22.0023200000000,-47.8895000000000,223,0,10258,,,,134,1,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10235/ecbcd86587aadad73835060b78a548cd.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10235/26ba0c4fb97577619a9baf0afaa8519c.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10235/a381a4c6a2eb27735a1447e7c8add3fe.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10235/e016730882dc1e0e29acd04c434876b2.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/10235/e5234d804331442568614c56922b10f2.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Jardim Paraíso,São Paulo,RUA ALICE J. DANNA JULIANA,Padrão,45,,0,2,2,0,0,3,1400,10235,-22.0062600000000,-47.9010800000000,404,0,10235,Edifício Madonna Littá,0,192,66,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9905/6522f93363130957a2b29eecfd6c7d80.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9905/f619a194ed0d8bcf33b0af10a6110069.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9905/1c3a818ca6f1cceedc95307b49178d92.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9905/78c6bcb8425d212b67955689b57a953b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9905/135557ca415ce64f11e5a963d5f4e3ae.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,CENTRO,São Paulo,RUA VISCONDE DE INHAÚMA,Padrão,552,200,478.5,3,1,,,3,1300,9905,-22.0192900000000,-47.8965300000000,4913,0,9905,,,,,,220000,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9894/c7464397c01e6d21ec32019aa49a017f.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9894/8365259d50ce9213bee62125d5476bb9.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9894/915cfb29550207c0b4673a949a840900.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9894/ac0493270cd723673a71a52dd55dcea3.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9894/317a9ee89880b9faa71d26e67cf8f176.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA IMPERADOR HIROITO,Padrão,135,100,250,3,2,2,2,4,2900,9894,-21.9930700000000,-47.9021800000000,911,0,9894,,,,104.09,0,365000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9840/1604003990908.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9840/1604003991243.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9840/1604003991613.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9840/1604003991987.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9840/1604003992346.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Jardim São Carlos,São Paulo,AV. COMENDADOR ALFREDO MAFFEI,Salão,2106,,60,,1,,,,1500,9840,-22.0190800000000,-47.8942500000000,1322,0,9840,,60,,0,,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9838/1604004169608.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9838/1604004169968.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9838/1604004170294.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9838/1604004170590.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9838/1604004170885.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Jardim São Carlos,São Paulo,Avenida Comendador Alfredo Maffei,Salão,2106,,90,,2,,,,1800,9838,-22.0190800000000,-47.8942500000000,1132,0,9838,,90,,0,,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9702/eebbceb616bcd27cc6b634419c44f435.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9702/700884dfa06d0a1121552273fbe627ea.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9702/b16586e91e1eaed1f17676c3778ea0c7.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9702/2f2c1b8324a2299711937fcbee6b05d6.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9702/1c040ec6d75f60cbcca1da84c07203b5.jpg"",""flgNotShowSite"":0}]",Terreno,São Carlos,1,Recreio São Judas Tadeu,São Paulo,AV. GETÚLIO VARGAS,Padrão,0,9800,9800,,,,,,15000,9702,-22.0319900000000,-47.8901500000000,2049,0,9702,,,,0,,15000000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9566/d5a30f362315a7fd37e0d9503cb96f87.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9566/8bd168513c074edf8db6532c31bfa517.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9566/e98a83a2f236b9954809cfd5ae1e4b7f.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Conjunto Habitacional Santa Angelina,São Paulo,Avenida João Dagnone,Sala,26,,0,,2,,,,1112,9566,-21.9968600000000,-47.9269700000000,1158,0,9566,,0,,0,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9286/1604002997537.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9286/1604002997685.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9286/1604002997844.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9286/1604002997983.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9286/1604002998127.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,Vila Monteiro (Gleba I),São Paulo,RUA DONA ALEXANDRINA,Sala,1525,,,,1,,,,1000,9286,-22.0121800000000,-47.8900000000000,122,0,9286,ALEXANDRINA ,55,75,39.51,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9221/1604003140586.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9221/1604003140890.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9221/1604003141209.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9221/1604003141508.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/9221/1604003141882.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Jardim Paraíso,São Paulo,RUA PROF. NICOLETA STELLA GERMANO,Cobertura,60,,150,3,2,2,2,4,1990,9221,-22.0053800000000,-47.9009600000000,2758,0,9221,Edifício João Vendramini Filho,,640,159,0,527000,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8457/a185204793f86b7209935f43f726106b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8457/7107c19856b2ae89efb921984d55c9b4.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8457/e44b88ecd75a4d4d5793d59247ce4431.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8457/3413855000745edb2e6afff1c8eb629b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8457/aba64b89911312ea9b4288c6ce803966.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Jardim Hikari,São Paulo,RUA PEDRO CAVARETTE,Padrão,330,120,,3,3,2,2,4,1778,8457,-21.9908800000000,-47.8986200000000,178,0,8457,,,,74,0,,,
SL,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8406/1604003542936.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8406/1604003543145.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8406/1604003543362.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8406/1604003543570.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8406/1604003543746.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Jardim Paulistano,São Paulo,RUA PAULO ELIAS,Padrão,47,127,165,2,2,,,3,2037,8406,-21.9965600000000,-47.8990400000000,53,0,8406,,,,0,0,270000,,
L,"[{""idtCondominiumPhotos"":18972,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/50/e51604a3f13e9c1665fd64892134258d.jpg"",""flgNotShowSite"":0,""namFile"":""e51604a3f13e9c1665fd64892134258d.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":18973,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/50/042131717829ed155888162a8be6f52a.jpg"",""flgNotShowSite"":0,""namFile"":""042131717829ed155888162a8be6f52a.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":18974,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/50/9d0ed27a646b11c76187a534072c1048.jpg"",""flgNotShowSite"":0,""namFile"":""9d0ed27a646b11c76187a534072c1048.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":18975,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/50/e1ac3daeff3138762dcf6c054bb4b2b9.jpg"",""flgNotShowSite"":0,""namFile"":""e1ac3daeff3138762dcf6c054bb4b2b9.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":18976,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/50/6938f7312bc1018a0bd3053f2f1c34d3.jpg"",""flgNotShowSite"":0,""namFile"":""6938f7312bc1018a0bd3053f2f1c34d3.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Jardim Bethânia,São Paulo,Rua Victor Manuel de Souza Lima,Padrão,297,,95,3,2,1,1,3,1725,8381,-22.0139800000000,-47.8999000000000,475,0,8381,Edifício Solar Barão Rio das Flores,95,551.23,140.85,0,,,
L,"[{""idtCondominiumPhotos"":20814,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/152/91d6cc604736e0f61ba37b923c06b74d.jpg"",""flgNotShowSite"":0,""namFile"":""91d6cc604736e0f61ba37b923c06b74d.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":16271,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/152/37552a54106c1931bea4d51b96361801.jpg"",""flgNotShowSite"":0,""namFile"":""37552a54106c1931bea4d51b96361801.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":16272,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/152/7792b6367a4685c255e91c7184754988.jpg"",""flgNotShowSite"":0,""namFile"":""7792b6367a4685c255e91c7184754988.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":717,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/152/1ce58e2e06b2fc999aa9a39de4698e1.jpg"",""flgNotShowSite"":0,""namFile"":""1ce58e2e06b2fc999aa9a39de4698e1.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":718,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/152/b6bd7890b23bc64606353b49562831c6.jpg"",""flgNotShowSite"":0,""namFile"":""b6bd7890b23bc64606353b49562831c6.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Centro,São Paulo,Rua Episcopal,Padrão,2474,,50,3,2,2,2,4,1556,8205,-22.0084700000000,-47.8918100000000,370,0,,Edifício Villagio di Napolli,50,550,107,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8158/1c30eade260ddfbd03e858fd239bf475.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8158/cfb851c286146b36cdfcc98eeef4f2cd.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8158/926743e17542c295ac3abf4f6a36c23b.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8158/0f8e9eaf020a7f4e385f0f7cf88ffb25.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8158/b979e4c5c43afc5ffcdb5e4a5168786c.jpg"",""flgNotShowSite"":0}]",Casas,São Carlos,1,Vila Brasília,São Paulo,RUA EUGÊNIO DE ANDRADE EGAS,Padrão,340,100,,3,3,2,2,4,1600,8158,-21.9983700000000,-47.8853700000000,502,0,8158,,,,42.35,0,,,
L,"[{""idtCondominiumPhotos"":9383,""numOrder"":15,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/439/650e48801a8a0eed6b626604a01ea084.jpg"",""flgNotShowSite"":0,""namFile"":""650e48801a8a0eed6b626604a01ea084.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":9384,""numOrder"":16,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/439/45b90d3bf0bd1b18562a6332ba7908d5.jpg"",""flgNotShowSite"":0,""namFile"":""45b90d3bf0bd1b18562a6332ba7908d5.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":9385,""numOrder"":17,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/439/683478ceaa63e2e0204c7ca6eb86aa27.jpg"",""flgNotShowSite"":0,""namFile"":""683478ceaa63e2e0204c7ca6eb86aa27.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":9386,""numOrder"":18,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/439/d727c2c4dc5a9c9570920cad2a58b4d4.jpg"",""flgNotShowSite"":0,""namFile"":""d727c2c4dc5a9c9570920cad2a58b4d4.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":9387,""numOrder"":19,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/439/bc21623ef0672559621d82878111eadb.jpg"",""flgNotShowSite"":0,""namFile"":""bc21623ef0672559621d82878111eadb.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Parque Santa Mônica,São Paulo,Avenida Tancredo de Almeida Neves,Padrão,573,,80,3,2,1,1,4,1690,8128,-22.0199000000000,-47.9125800000000,3031,0,8128,Residencial Dona Elisa ,80,400,90,0,,,
L,"[{""idtCondominiumPhotos"":20820,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/533/d52917d3d555c5549e67dafb9d776de0.jpg"",""flgNotShowSite"":0,""namFile"":""d52917d3d555c5549e67dafb9d776de0.jpg"",""flgMainPicture"":1},{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8061/23d68f814485aa6cd5993c1dfdc315d7.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8061/9362ebe499aebd2af83fdc6715577faa.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8061/6e82001a73f65672258dba70145bff63.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/8061/48f8ba6ca5dcbbe659098272f4d614f9.jpg"",""flgNotShowSite"":0}]",Apartamentos,São Carlos,1,Vila Costa do Sol,São Paulo,Rua Francisco Pelegrino,Kitnet,175,,,1,2,1,1,2,889,8061,-22.0044600000000,-47.8805000000000,247,1,8061,Edifício Residencial Solaris,40,0,0,0,,,
L,"[{""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/7967/1604002198061.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/7967/1604002198207.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/7967/1604002198363.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/7967/1604002198513.jpg"",""flgNotShowSite"":0},{""desPhoto"":"" Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/imovel/fotos/7967/1604002198655.jpg"",""flgNotShowSite"":0}]",Comercial,São Carlos,1,CENTRO,São Paulo,RUA NOVE DE JULHO,Salão,1060,,0,,3,0,0,,4334,7967,-22.0204600000000,-47.8925500000000,390,0,7967,,0,,,0,,,
SL,"[{""idtCondominiumPhotos"":11405,""numOrder"":0,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/119/bee8d0a22a59ad50ffe6d35637796c31.jpg"",""flgNotShowSite"":0,""namFile"":""bee8d0a22a59ad50ffe6d35637796c31.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":11406,""numOrder"":1,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/119/9f89c434f5fe795c1f3e1b2980cbb1d1.jpg"",""flgNotShowSite"":0,""namFile"":""9f89c434f5fe795c1f3e1b2980cbb1d1.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":11407,""numOrder"":2,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/119/6498affd59d1b205cc981ada0b661fda.jpg"",""flgNotShowSite"":0,""namFile"":""6498affd59d1b205cc981ada0b661fda.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":11408,""numOrder"":3,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/119/4024c92282c3dfe1e367575c35806a5.jpg"",""flgNotShowSite"":0,""namFile"":""4024c92282c3dfe1e367575c35806a5.jpg"",""flgMainPicture"":1},{""idtCondominiumPhotos"":11409,""numOrder"":4,""desPhoto"":""Foto"",""urlPhoto"":""https://s3.amazonaws.com/msys-imob-roca/condominio/fotos/119/86ebac11b235c73c4d9d1085165bb3cd.jpg"",""flgNotShowSite"":0,""namFile"":""86ebac11b235c73c4d9d1085165bb3cd.jpg"",""flgMainPicture"":1}]",Apartamentos,São Carlos,1,Vila Celina,São Paulo,Rua Professor José Ferraz Camargo,Padrão,350,,0,2,1,,,2,778,7832,-21.9939388207713,-47.8858262386060,400,0,7832,Residencial Domingos Ferrari Junior,0,526,0,0,195000,,
